Grattan_record	Symbol	Company	Cost ($m)	Project	Date start	Completion date	Status	Major industry	Sub-industry	State	Employment Construction	Operation	Contact No.	sheet	Start date	Employment Operation	Change 	Total cost	Production date	               Employment Construction	Total cost $m	End date	Major sector	Sub-sector	Ownership	Capacity	Units	Project detail changes	Statistical Division	Lucille_Ownership
10218.0	NA	PIB Consortium	NA	Project Iron Boomerang: 3370km railway from Port Hedland to the Bowen Basin coalfields (includes two iron smelters)	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	93.0	Mar 2012	$150 million feasibility study underway, Q4 2013 start	NA	NA	NA	NA	NA	45e3	Q1 2016	Engineering	Railways	Private	3370.0	km	NA	NA	Public
10218.0	NA	PIB Consortium	NA	Project Iron Boomerang: 3370km railway from Port Hedland to the Bowen Basin coalfields (includes two iron smelters)	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	93.0	Jun 2012	$150 million feasibility study underway, Q4 2013 start	NA	NA	NA	NA	NA	45e3	Q1 2016	Engineering	Railways	Private	3370.0	km	NA	NA	Public
10218.0	NA	PIB Consortium	NA	Project Iron Boomerang: 3370km railway from Port Hedland to the Bowen Basin coalfields (includes two iron smelters)	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	93.0	Sep 2012	$150 million feasibility study underway, Q4 2013 start	NA	NA	NA	NA	NA	45e3	Q1 2016	Engineering	Railways	Private	3370.0	km	NA	NA	Public
10218.0	NA	PIB Consortium	NA	Project Iron Boomerang: 3370km railway from Port Hedland to the Bowen Basin coalfields (includes two iron smelters)	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	117.0	Dec 2012	$150 million feasibility study underway, Q4 2013 start	NA	NA	NA	NA	NA	45e3	Q1 2016	Engineering	Railways	Private	3370.0	km	NA	NA	Public
10218.0	NA	PIB Consortium	NA	Project Iron Boomerang: 3370km railway from Port Hedland to the Bowen Basin coalfields (includes two iron smelters)	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	122.0	Mar 2013	$150 million feasibility study underway, Q4 2013 start	NA	NA	NA	NA	NA	45e3	Q1 2016	Engineering	Railways	Private	3370.0	km	NA	NA	Public
10218.0	NA	PIB Consortium	NA	Project Iron Boomerang: 3370km railway from Port Hedland to the Bowen Basin coalfields (includes two iron smelters)	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	122.0	Jun 2013	Feasibility study underway, possible 2014 start	NA	NA	NA	NA	NA	45e3	2018	Engineering	Railways	Private	3370.0	km	NA	NA	Public
10218.0	NA	PIB Consortium	NA	Project Iron Boomerang: 3370km railway from Port Hedland to the Bowen Basin coalfields (includes two iron smelters)	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	124.0	Sep 2013	Feasibility study underway, possible 2014 start	NA	NA	NA	NA	NA	45e3	2018	Engineering	Railways	Private	3370.0	km	NA	NA	Public
10218.0	NA	PIB Consortium	NA	Project Iron Boomerang: 3370km railway from Port Hedland to the Bowen Basin coalfields (includes two iron smelters)	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	124.0	Dec 2013	Feasibility study underway, possible 2014 start	NA	NA	NA	NA	NA	45e3	2018	Engineering	Railways	Private	3370.0	km	NA	NA	Public
10218.0	NA	PIB Consortium	NA	Project Iron Boomerang: 3370km railway from Port Hedland to the Bowen Basin coalfields (includes two iron smelters)	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	109.0	Mar 2014	Feasibility study underway, possible 2014 start	NA	NA	NA	NA	NA	45e3	2018	Engineering	Railways	Private	3370.0	km	NA	NA	Public
10218.0	NA	PIB Consortium	NA	Project Iron Boomerang: 3370km railway from Port Hedland to the Bowen Basin coalfields (includes two iron smelters)	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	109.0	Jun 2014	Feasibility study underway, possible 2014 start	NA	NA	NA	NA	NA	45e3	2018	Engineering	Railways	Private	3370.0	km	NA	NA	Public
10218.0	NA	PIB Consortium	NA	Project Iron Boomerang: 3370km railway from Port Hedland to the Bowen Basin coalfields (includes two iron smelters)	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	109.0	Sep 2014	Feasibility study underway, possible 2014 start	NA	NA	NA	NA	NA	45e3	2018	Engineering	Railways	Private	3370.0	km	NA	NA	Public
10669.0	NA	NSW State Rail Authority	NA	North West Rail Link - 23km heavy rail link from Epping to Rouse Hill with six stations	NA	NA	Committed	Transport & Storage	Rail	New South Wales	NA	NA	267.0	Jun 2013	2014	NA	^~	NA	NA	NA	8300.0	2019	Engineering	Railways	PPP	23.0	km	Jun13: Cost is $8.3bn from $8.5bn. End date is 2019 from 2024. Start comment amended. Project moved to committed.	Sydney	Public
10669.0	NA	NSW State Rail Authority	NA	North West Rail Link - 23km heavy rail link from Epping to Rouse Hill with six stations	NA	NA	Committed	Transport & Storage	Rail	New South Wales	NA	NA	271.0	Sep 2013	2014	NA	NA	NA	NA	NA	8300.0	2019	Engineering	Railways	PPP	23.0	km	NA	Sydney	Public
10669.0	NA	NSW State Rail Authority	NA	North West Rail Link - 23km heavy rail link from Epping to Rouse Hill with six stations	NA	NA	Committed	Transport & Storage	Rail	New South Wales	NA	NA	271.0	Dec 2013	2014	NA	NA	NA	NA	NA	8300.0	2019	Engineering	Railways	PPP	23.0	km	NA	Sydney	Public
10669.0	NA	NSW State Rail Authority	NA	North West Rail Link - 23km heavy rail link from Epping to Rouse Hill with six stations	NA	NA	Committed	Transport & Storage	Rail	New South Wales	NA	NA	243.0	Mar 2014	2014	NA	NA	NA	NA	NA	8300.0	2019	Engineering	Railways	PPP	23.0	km	NA	Sydney	Public
10669.0	NA	NSW State Rail Authority	NA	North West Rail Link - 23km heavy rail link from Epping to Rouse Hill with six stations	NA	NA	Committed	Transport & Storage	Rail	New South Wales	NA	NA	243.0	Jun 2014	2014	NA	NA	NA	NA	NA	8300.0	2019	Engineering	Railways	PPP	23.0	km	NA	Sydney	Public
10669.0	NA	NSW State Rail Authority	NA	North West Rail Link - 23km heavy rail link from Epping to Rouse Hill with six stations	NA	NA	Under construction	Transport & Storage	Rail	New South Wales	NA	NA	243.0	Sep 2014	2014	NA	^	NA	NA	NA	8300.0	2019	Engineering	Railways	PPP	23.0	km	Sep 14: Status change from committed to under construction. AE start date changed from Q4 2014 to Q3 2014 (commenced 4 months ahead of schedule).	Sydney	Public
10669.0	NA	NSW State Rail Authority	NA	North West Rail Link - 23km heavy rail link from Epping to Rouse Hill with six stations	NA	NA	Under construction	Transport & Storage	Rail	New South Wales	NA	NA	243.0	Dec 2014	2014	NA	NA	NA	NA	NA	8300.0	2019	Engineering	Railways	PPP	23.0	km	NA	Sydney	Public
10669.0	NA	NSW State Rail Authority	NA	North West Rail Link - 23km heavy rail link from Epping to Rouse Hill with six stations	NA	NA	Under construction	Transport & Storage	Rail	New South Wales	NA	NA	243.0	Mar 2015	2014	NA	NA	NA	NA	NA	8300.0	2019	Engineering	Railways	PPP	23.0	km	NA	Sydney	Public
10669.0	NA	NSW State Rail Authority	NA	Sydney Metro Northwest - twin 15km rail tunnels from Bella Vista to Epping with eight stations. (Stage 1 of Sydney Metro)	NA	NA	Under construction	Transport & Storage	Rail	New South Wales	NA	NA	NA	Jun 2015	2014	NA	~	NA	NA	NA	8300.0	2019	Engineering	Railways	PPP	23.0	km	Jun15: Project name changed from North West Rail Link to Sydney Metro Norhwest. Project description updated.	Sydney	Public
10669.0	NA	NSW State Rail Authority	NA	Sydney Metro Northwest - twin 15km rail tunnels from Bella Vista to Epping with eight stations (Stage 1 of Sydney Metro)	NA	NA	Under construction	Transport & Storage	Rail	New South Wales	NA	NA	NA	Sep 2015	2014	NA	NA	NA	NA	NA	8300.0	2019	Engineering	Railways	PPP	23.0	km	NA	Sydney	Public
10669.0	NA	NSW State Rail Authority	NA	Sydney Metro Northwest - twin 15km rail tunnels from Bella Vista to Epping with eight stations (Stage 1 of Sydney Metro)	NA	NA	Under construction	Transport & Storage	Rail	New South Wales	NA	NA	NA	Dec 2015	2014	NA	NA	NA	NA	NA	8300.0	2019	Engineering	Railways	PPP	23.0	km	NA	Sydney	Public
10697.0	NA	Qld Dept of Transport	NA	Brisbane underground rail project 	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	565.0	Mar 2010	Plans announced 	NA	*	NA	NA	NA	8e3	2016	Engineering	Railways	PPP	19.0	km	NA	NA	Public
10697.0	NA	Qld Dept of Transport	NA	Brisbane underground rail project 	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	565.0	Jun 2010	Plans announced 	NA	NA	NA	NA	NA	8e3	2016	Engineering	Railways	PPP	19.0	km	NA	NA	Public
10697.0	NA	Qld Dept of Transport	NA	Brisbane underground rail project 	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	565.0	Sep 2010	Plans announced 	NA	NA	NA	NA	NA	8200.0	2016	Engineering	Railways	PPP	19.0	km	Jul10: Cost increased to $8.2 billion from $8 billion.	NA	Public
10697.0	NA	Qld Dept of Transport	NA	Brisbane underground rail project 	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	582.0	Dec 2010	Plans announced 	NA	NA	NA	NA	NA	8200.0	2016	Engineering	Railways	PPP	19.0	km	NA	NA	Public
10697.0	NA	Qld Dept of Transport	NA	Brisbane underground rail project 	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	588.0	Mar 2011	Plans announced 	NA	NA	NA	NA	NA	8200.0	2016	Engineering	Railways	PPP	19.0	km	NA	NA	Public
10697.0	NA	Qld Dept of Transport	NA	Brisbane underground rail project 	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	588.0	Jun 2011	Plans announced 	NA	NA	NA	NA	NA	8200.0	2016	Railways	Engineering	PPP	19.0	km	NA	NA	Public
10697.0	NA	Qld Dept of Transport	NA	Brisbane underground rail project 	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	593.0	Sep 2011	Plans announced 	NA	NA	NA	NA	NA	8200.0	2016	Engineering	Railways	PPP	19.0	km	NA	NA	Public
10697.0	NA	Qld Dept of Transport	NA	Brisbane underground rail project 	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	593.0	Dec 2011	Plans announced 	NA	NA	NA	NA	NA	8200.0	2016	Engineering	Railways	PPP	19.0	km	NA	NA	Public
10697.0	NA	Qld Dept of Transport	NA	Brisbane underground rail project 	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	225.0	Mar 2012	Plans announced 	NA	NA	NA	NA	NA	8200.0	2016	Engineering	Railways	PPP	19.0	km	NA	Brisbane	Public
10697.0	NA	Qld Dept of Transport	NA	Brisbane underground rail project 	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	225.0	Jun 2012	Plans announced 	NA	NA	NA	NA	NA	8200.0	2016	Engineering	Railways	PPP	19.0	km	NA	Brisbane	Public
10697.0	NA	Qld Dept of Transport	NA	Brisbane underground rail project 	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	225.0	Sep 2012	Plans announced 	NA	NA	NA	NA	NA	8200.0	2016	Engineering	Railways	PPP	19.0	km	NA	Brisbane	Public
10697.0	NA	Qld Dept of Transport and Main Roads	NA	Cross River Rail - 18km north-south rail line in the Brisbane CBD	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	295.0	Dec 2012	Plans announced 	NA	~	NA	NA	NA	4500.0	NA	Engineering	Railways	PPP	18.0	km	"Dec12: Project now ""Cross River Rail"". Cost is $4.5bn from $8.2bn. End date moved to na. "	Brisbane	Public
10697.0	NA	Qld Dept of Transport and Main Roads	NA	Cross River Rail - 18km north-south rail line in the Brisbane CBD	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	307.0	Mar 2013	Plans announced 	NA	NA	NA	NA	NA	4500.0	NA	Engineering	Railways	PPP	18.0	km	NA	Brisbane	Public
10697.0	NA	Qld Dept of Transport and Main Roads	NA	Cross River Rail - 18km north-south rail line in the Brisbane CBD	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	307.0	Jun 2013	Federal government pledged $715 million in funds. Seeking Private joint venture partner	NA	~	NA	NA	NA	4500.0	NA	Engineering	Railways	PPP	18.0	km	May13: Federal government pledges $715 million in funds	Brisbane	Public
10697.0	NA	Qld Dept of Transport and Main Roads	NA	Cross River Rail - 18km north-south rail line in the Brisbane CBD	NA	NA	Possible	Transport & Storage	Rail	Queensland	NA	NA	311.0	Sep 2013	Federal government pledged $715 million in funds. Seeking Private joint venture partner	NA	NA	NA	NA	NA	4500.0	NA	Engineering	Railways	PPP	18.0	km	NA	Brisbane	Public
10704.0	NA	NSW Railcorp	NA	Refurbishment of 446 Tangara carriages 	NA	NA	Under consideration	Transport & Storage	Rail	New South Wales	NA	NA	495.0	Jun 2010	Plans announced for a 2010 start	NA	*	NA	NA	NA	145.0	2014	Machinery and Equipment	NA	PPP	NA	NA	NA	NA	Public
10704.0	NA	NSW Railcorp	NA	Refurbishment of 446 Tangara carriages 	NA	NA	Under consideration	Transport & Storage	Rail	New South Wales	NA	NA	495.0	Sep 2010	Plans announced for a 2010 start	NA	NA	NA	NA	NA	145.0	2014	Machinery and Equipment	NA	PPP	NA	NA	NA	NA	Public
10704.0	NA	NSW Railcorp	NA	Refurbishment of 446 Tangara carriages 	NA	NA	Under consideration	Transport & Storage	Rail	New South Wales	NA	NA	510.0	Dec 2010	Plans announced for a 2010 start	NA	NA	NA	NA	NA	145.0	2014	Machinery and Equipment	NA	PPP	NA	NA	NA	NA	Public
10704.0	NA	NSW Railcorp	NA	Refurbishment of 446 Tangara carriages 	NA	NA	Under consideration	Transport & Storage	Rail	New South Wales	NA	NA	515.0	Mar 2011	Plans announced for a 2010 start	NA	NA	NA	NA	NA	145.0	2014	Machinery and Equipment	NA	PPP	NA	NA	NA	NA	Public
10704.0	NA	NSW Railcorp	NA	Refurbishment of 446 Tangara carriages 	NA	NA	Under consideration	Transport & Storage	Rail	New South Wales	NA	NA	515.0	Jun 2011	Plans announced for a 2010 start	NA	NA	NA	NA	NA	145.0	2014	NA	Machinery and Equipment	PPP	NA	NA	NA	NA	Public
10704.0	NA	NSW Railcorp	NA	Refurbishment of 446 Tangara carriages 	NA	NA	Under consideration	Transport & Storage	Rail	New South Wales	NA	NA	519.0	Sep 2011	Plans announced for a 2010 start	NA	NA	NA	NA	NA	145.0	2014	Machinery and Equipment	NA	PPP	NA	NA	NA	NA	Public
10704.0	NA	NSW Railcorp	NA	Refurbishment of 446 Tangara carriages 	NA	NA	Under consideration	Transport & Storage	Rail	New South Wales	NA	NA	519.0	Dec 2011	Plans announced for a 2010 start	NA	NA	NA	NA	NA	145.0	2014	Machinery and Equipment	NA	PPP	NA	NA	NA	NA	Public
10704.0	NA	NSW Railcorp	NA	Refurbishment of 446 Tangara carriages 	NA	NA	Under consideration	Transport & Storage	Rail	New South Wales	NA	NA	192.0	Mar 2012	Plans announced for a 2010 start	NA	NA	NA	NA	NA	145.0	2014	Machinery and Equipment	NA	PPP	NA	NA	NA	Sydney	Public
10707.0	NA	Sydney Ports	NA	New freight terminal, Moorebank	NA	NA	Possible	Transport & Storage	Rail	New South Wales	NA	NA	382.0	Jun 2013	2015	NA	~	NA	NA	NA	800.0	2017	Engineering	Railways	PPP	NA	NA	May13: Proponent changed to Sydney Ports. Cost revised up to $800 million. Start and end date amended.	Sydney	Public
10707.0	NA	Sydney Ports	NA	New freight terminal, Moorebank	NA	NA	Possible	Transport & Storage	Rail	New South Wales	NA	NA	386.0	Sep 2013	2015	NA	NA	NA	NA	NA	800.0	2017	Engineering	Railways	PPP	NA	NA	NA	Sydney	Public
10707.0	NA	Sydney Ports	NA	New freight terminal, Moorebank	NA	NA	Possible	Transport & Storage	Rail	New South Wales	NA	NA	386.0	Dec 2013	2015	NA	NA	NA	NA	NA	800.0	2017	Engineering	Railways	PPP	NA	NA	NA	Sydney	Public
10707.0	NA	Sydney Ports	NA	New freight terminal, Moorebank	NA	NA	Possible	Transport & Storage	Rail	New South Wales	NA	NA	340.0	Mar 2014	2015	NA	NA	NA	NA	NA	800.0	2017	Engineering	Railways	PPP	NA	NA	NA	Sydney	Public
10707.0	NA	Sydney Ports	NA	New freight terminal, Moorebank	NA	NA	Possible	Transport & Storage	Rail	New South Wales	NA	NA	340.0	Jun 2014	2015	NA	NA	NA	NA	NA	800.0	2017	Engineering	Railways	PPP	NA	NA	NA	Sydney	Public
10707.0	NA	Sydney Ports	NA	New freight terminal, Moorebank	NA	NA	Possible	Transport & Storage	Rail	New South Wales	NA	NA	340.0	Sep 2014	2015	NA	NA	NA	NA	NA	800.0	2017	Engineering	Railways	PPP	NA	NA	NA	Sydney	Public
10707.0	NA	Sydney Ports / Qube / Aurizon	NA	New freight terminal, Moorebank	NA	NA	Under consideration	Transport & Storage	Rail	New South Wales	NA	NA	340.0	Dec 2014	2015	NA	~^	NA	NA	NA	1e3	2017	Engineering	Railways	PPP	NA	NA	Dec 14: Company updated to include Qube and Aurizon. Status change from possible to under consideration. Cost increased from $800m to $1b.	Sydney	Public
10707.0	NA	Sydney Ports / Qube / Aurizon	NA	New freight terminal, Moorebank	NA	NA	Under consideration	Transport & Storage	Rail	New South Wales	NA	NA	340.0	Mar 2015	2015	NA	NA	NA	NA	NA	1e3	2017	Engineering	Railways	PPP	NA	NA	NA	Sydney	Public
10707.0	NA	Sydney Intermodal Terminal Alliance / Moorebank Intermodal Company	NA	New freight terminal, Moorebank	NA	NA	Under consideration	Transport & Storage	Rail	New South Wales	NA	NA	NA	Jun 2015	2015	NA	~	NA	NA	NA	1900.0	2017	Engineering	Railways	PPP	NA	NA	Jun15: Cost is up from $1bn to $1.9bn. 	Sydney	Public
10707.0	NA	Sydney Intermodal Terminal Alliance / Moorebank Intermodal Company	NA	New freight terminal, Moorebank	NA	NA	Under consideration	Transport & Storage	Rail	New South Wales	NA	NA	NA	Sep 2015	2015	NA	NA	NA	NA	NA	1900.0	2017	Engineering	Railways	PPP	NA	NA	NA	Sydney	Public
10707.0	NA	Sydney Intermodal Terminal Alliance / Moorebank Intermodal Company	NA	New freight terminal, Moorebank	NA	NA	Under consideration	Transport & Storage	Rail	New South Wales	NA	NA	NA	Dec 2015	Awaiting decision from Independent Planning Assessment Commission	NA	~	NA	NA	NA	1900.0	2017	Engineering	Railways	PPP	NA	NA	Dec 15: Start date removed, replaced with awaiting decision from Independent Planning Assessment Commission.	Sydney	Public
10803.0	NA	SA Dept of Families and Communities	NA	Cavan Youth Training Centre: new 60-bed secure youth training centre, Goldsborough Road	NA	NA	Under construction	Community & Other services	Personal & Other	South Australia	NA	NA	608.0	Sep 2010	2010	NA	*	NA	NA	NA	67.0	2012	Non-residential	Other non-residential	Public	NA	NA	NA	NA	Private
10803.0	NA	SA Dept of Families and Communities	NA	Cavan Youth Training Centre: new 60-bed secure youth training centre, Goldsborough Road	NA	NA	Under construction	Community & Other services	Personal & Other	South Australia	NA	NA	627.0	Dec 2010	2010	NA	NA	NA	NA	NA	67.0	2012	Non-residential	Other non-residential	Public	NA	NA	NA	NA	Private
10803.0	NA	SA Dept of Families and Communities	NA	Cavan Youth Training Centre: new 60-bed secure youth training centre, Goldsborough Road	NA	NA	Under construction	Community & Other services	Personal & Other	South Australia	NA	NA	633.0	Mar 2011	2010	NA	NA	NA	NA	NA	67.0	2012	Non-residential	Other non-residential	Public	NA	NA	NA	NA	Private
10803.0	NA	SA Dept of Families and Communities	NA	Cavan Youth Training Centre: new 60-bed secure youth training centre, Goldsborough Road	NA	NA	Under construction	Community & Other services	Personal & Other	South Australia	NA	NA	633.0	Jun 2011	2010	NA	NA	NA	NA	NA	67.0	2012	Other non-residential	Non-residential	Public	NA	NA	NA	NA	Private
10803.0	NA	SA Dept of Families and Communities	NA	Cavan Youth Training Centre: new 60-bed secure youth training centre, Goldsborough Road	NA	NA	Under construction	Community & Other services	Personal & Other	South Australia	NA	NA	638.0	Sep 2011	2010	NA	NA	NA	NA	NA	67.0	2012	Non-residential	Other non-residential	Public	NA	NA	NA	NA	Private
10803.0	NA	SA Dept of Families and Communities	NA	Cavan Youth Training Centre: new 60-bed secure youth training centre, Goldsborough Road	NA	NA	Under construction	Community & Other services	Personal & Other	South Australia	NA	NA	638.0	Dec 2011	2010	NA	NA	NA	NA	NA	67.0	2012	Non-residential	Other non-residential	Public	NA	NA	NA	NA	Private
10803.0	NA	SA Dept of Families and Communities	NA	Cavan Youth Training Centre: new 60-bed secure youth training centre, Goldsborough Road	NA	NA	Under construction	Community & Other services	Personal & Other	South Australia	NA	NA	242.0	Mar 2012	2010	NA	NA	NA	NA	NA	67.0	2012	Non-residential	Other non-residential	Public	NA	NA	NA	Adelaide	Private
10803.0	NA	SA Dept of Families and Communities	NA	Cavan Youth Training Centre: new 60-bed secure youth training centre, Goldsborough Road	NA	NA	Under construction	Community & Other services	Personal & Other	South Australia	NA	NA	242.0	Jun 2012	2010	NA	NA	NA	NA	NA	67.0	2012	Non-residential	Other non-residential	Public	NA	NA	NA	Adelaide	Private
10858.0	NA	Watpac Constructions Pty Ltd	NA	Five-level car park, service roads and associated civil works, Adelaide Airport	NA	NA	Under construction	Transport & Storage	Road	South Australia	NA	NA	788.0	Mar 2011	Q1 2011	NA	*	NA	NA	NA	75.0	41030	Engineering	Roads, highways and subdivisions	Private	NA	NA	NA	NA	Public
10858.0	NA	Watpac Constructions Pty Ltd	NA	Five-level car park, service roads and associated civil works, Adelaide Airport	NA	NA	Under construction	Transport & Storage	Road	South Australia	NA	NA	788.0	Jun 2011	Q1 2011	NA	NA	NA	NA	NA	75.0	41030	Roads, highways and subdivisions	Engineering	Private	NA	NA	NA	NA	Public
10858.0	NA	Watpac Constructions Pty Ltd	NA	Five-level car park, service roads and associated civil works, Adelaide Airport	NA	NA	Under construction	Transport & Storage	Road	South Australia	NA	NA	793.0	Sep 2011	Q1 2011	NA	~	NA	NA	NA	100.0	41030	Engineering	Roads, highways and subdivisions	Private	NA	NA	Sep11: Cost estimate is $100 million from $75 million.	NA	Public
10858.0	NA	Watpac Constructions Pty Ltd	NA	Five-level car park, service roads and associated civil works, Adelaide Airport	NA	NA	Under construction	Transport & Storage	Road	South Australia	NA	NA	793.0	Dec 2011	Q1 2011	NA	NA	NA	NA	NA	100.0	41030	Engineering	Roads, highways and subdivisions	Private	NA	NA	NA	NA	Public
10858.0	NA	Watpac Constructions Pty Ltd	NA	Five-level car park, service roads and associated civil works, Adelaide Airport	NA	NA	Under construction	Transport & Storage	Road	South Australia	NA	NA	315.0	Mar 2012	Q1 2011	NA	NA	NA	NA	NA	100.0	41030	Engineering	Roads, highways and subdivisions	Private	NA	NA	NA	Adelaide	Public
10858.0	NA	Watpac Constructions Pty Ltd	NA	Five-level car park, service roads and associated civil works, Adelaide Airport	NA	NA	Under construction	Transport & Storage	Road	South Australia	NA	NA	315.0	Jun 2012	Q1 2011	NA	~	NA	NA	NA	100.0	41214	Engineering	Roads, highways and subdivisions	Private	NA	NA	NA	Adelaide	Public
10858.0	NA	Watpac Constructions Pty Ltd	NA	Five-level car park, service roads and associated civil works, Adelaide Airport	NA	NA	Under construction	Transport & Storage	Road	South Australia	NA	NA	315.0	Sep 2012	Q1 2011	NA	NA	NA	NA	NA	75.0	41214	Engineering	Roads, highways and subdivisions	Private	NA	NA	NA	Adelaide	Public
11042.0	NA	Commonwealth Govt	NA	High-speed rail network linking Brisbane, Sydney and Melbourne	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	NA	Sep 2011	Plans announced	NA	*	NA	NA	NA	61e3	2036	Engineering	Railways	Private	2e3	km	NA	NA	Public
11042.0	NA	Commonwealth Govt	NA	High-speed rail network linking Brisbane, Sydney and Melbourne	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	NA	Dec 2011	Plans announced	NA	NA	NA	NA	NA	61e3	2036	Engineering	Railways	Private	2e3	km	NA	NA	Public
11042.0	NA	Commonwealth Govt	NA	High-speed rail network linking Brisbane, Sydney and Melbourne	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	NA	Mar 2012	Plans announced	NA	NA	NA	NA	NA	61e3	2036	Engineering	Railways	Private	2e3	km	NA	NA	Public
11042.0	NA	Commonwealth Govt	NA	High-speed rail network linking Brisbane, Sydney and Melbourne	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	NA	Jun 2012	Plans announced	NA	NA	NA	NA	NA	61e3	2036	Engineering	Railways	Private	2e3	km	NA	NA	Public
11042.0	NA	Commonwealth Govt	NA	High-speed rail network linking Brisbane, Sydney and Melbourne	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	NA	Sep 2012	Plans announced	NA	NA	NA	NA	NA	61e3	2036	Engineering	Railways	Private	2e3	km	NA	NA	Public
11042.0	NA	Commonwealth Govt	NA	High-speed rail network linking Brisbane, Sydney and Melbourne	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	94.0	Dec 2012	Plans announced	NA	NA	NA	NA	NA	61e3	2036	Engineering	Railways	Private	2e3	km	NA	NA	Public
11042.0	NA	Commonwealth Govt	NA	High-speed rail network linking Brisbane, Sydney and Melbourne	NA	NA	Possible	Transport & Storage	Rail	Unallocated	NA	NA	97.0	Mar 2013	Plans announced	NA	NA	NA	NA	NA	61e3	2036	Engineering	Railways	Private	2e3	km	NA	NA	Public
11043.0	NA	BHP Billiton Australia	NA	New rail network from the Goonyella Riverside operation to Abbot Point	NA	NA	Under consideration	Transport & Storage	Rail	Queensland	NA	NA	124.0	Sep 2011	Seeking govt approvals	NA	*	NA	NA	NA	2e3	2013	Engineering	Railways	Private	240.0	km	NA	NA	Public
11043.0	NA	BHP Billiton Australia	NA	New rail network from the Goonyella Riverside operation to Abbot Point	NA	NA	Under consideration	Transport & Storage	Rail	Queensland	NA	NA	124.0	Dec 2011	Seeking govt approvals	NA	NA	NA	NA	NA	2e3	2013	Engineering	Railways	Private	240.0	km	NA	NA	Public
11043.0	NA	BHP Billiton Australia	NA	New rail network from the Goonyella Riverside operation to Abbot Point	NA	NA	Under consideration	Transport & Storage	Rail	Queensland	NA	NA	51.0	Mar 2012	Seeking govt approvals	NA	NA	NA	NA	NA	2e3	2013	Engineering	Railways	Private	240.0	km	NA	Mackay	Public
11043.0	NA	BHP Billiton Australia	NA	New rail network from the Goonyella Riverside operation to Abbot Point	NA	NA	Under consideration	Transport & Storage	Rail	Queensland	NA	NA	51.0	Jun 2012	Seeking govt approvals	NA	~	NA	NA	NA	1e3	2013	Engineering	Railways	Private	240.0	km	Jun12: Project cost estimate is $2 billion.	Mackay	Public
11048.0	NA	WA Main Roads	NA	Great Eastern Hwy: rebuild between Kooyong Road and Tonkin Highway	NA	NA	Under construction	Transport & Storage	Road	Western Australia	NA	NA	784.0	Sep 2011	Q3 2011	NA	*	NA	NA	NA	350.0	41609	Engineering	Roads, highways and subdivisions	PPP	4.2	km	NA	NA	Public
11048.0	NA	WA Main Roads	NA	Great Eastern Hwy: rebuild between Kooyong Road and Tonkin Highway	NA	NA	Under construction	Transport & Storage	Road	Western Australia	NA	NA	784.0	Dec 2011	Q3 2011	NA	NA	NA	NA	NA	350.0	41609	Engineering	Roads, highways and subdivisions	PPP	4.2	km	NA	NA	Public
11048.0	NA	WA Main Roads	NA	Great Eastern Hwy: rebuild between Kooyong Road and Tonkin Highway	NA	NA	Under construction	Transport & Storage	Road	Western Australia	NA	NA	308.0	Mar 2012	Q3 2011	NA	NA	NA	NA	NA	350.0	41609	Engineering	Roads, highways and subdivisions	PPP	4.2	km	NA	Perth	Public
